UID,year,month,day,hour,minute,second,hth_second,ens_number,ens_in_segment,pitch,roll,cor_heading,adcp_temp,v14,v15,v16,v17,v18,v19,v20,v21,v27,v28,v29,v30,v31,v32,v40,v41,v42,v43,v44,v45,v46,v47,v48,v53,v54
14.8.6.3.0.0,14,8,6,3,39,0,0,89,1,-0.010,0.560,147.460,11.580,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.3.0.0,14,8,6,3,49,0,0,90,1,-0.030,0.570,147.350,11.580,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.3.0.0,14,8,6,3,59,0,0,91,1,-0.010,0.520,146.540,11.690,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.4.0.0,14,8,6,4,9,0,0,92,1,-0.180,0.400,348.390,11.790,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.4.0.0,14,8,6,4,19,0,0,93,1,-0.070,0.550,320.730,11.880,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.4.0.0,14,8,6,4,29,0,0,94,1,0.020,0.640,306.660,11.940,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.4.0.0,14,8,6,4,39,0,0,95,1,0.010,0.770,355.850,11.990,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.4.0.0,14,8,6,4,49,0,0,96,1,-0.040,0.840,17.020,12.060,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.4.0.0,14,8,6,4,59,0,0,97,1,-0.260,0.810,28.750,12.070,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.5.0.0,14,8,6,5,9,0,0,98,1,-0.460,0.750,22.630,12.070,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.5.0.0,14,8,6,5,19,0,0,99,1,-0.430,1.010,2.300,12.140,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.5.0.0,14,8,6,5,29,0,0,100,1,-0.330,1.070,10.940,12.200,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.5.0.0,14,8,6,5,39,0,0,101,1,-0.370,0.960,16.340,12.270,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.5.0.0,14,8,6,5,49,0,0,102,1,-0.500,0.770,22.790,12.280,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.5.0.0,14,8,6,5,59,0,0,103,1,-0.120,0.670,321.990,12.360,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.6.0.0,14,8,6,6,9,0,0,104,1,-0.250,0.500,291.900,12.380,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.6.0.0,14,8,6,6,19,0,0,105,1,-0.200,0.520,255.920,12.400,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.6.0.0,14,8,6,6,29,0,0,106,1,-0.110,0.640,252.870,12.480,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.6.0.0,14,8,6,6,39,0,0,107,1,-0.190,0.590,253.380,12.400,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.6.0.0,14,8,6,6,49,0,0,108,1,0.000,0.710,231.540,12.390,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.6.0.0,14,8,6,6,59,0,0,109,1,-0.050,0.960,317.240,12.490,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.7.0.0,14,8,6,7,9,0,0,110,1,-0.400,1.040,0.640,12.460,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.7.0.0,14,8,6,7,19,0,0,111,1,-0.300,0.920,350.030,12.680,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.7.0.0,14,8,6,7,29,0,0,112,1,0.020,0.610,162.150,12.580,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.7.0.0,14,8,6,7,39,0,0,113,1,-0.140,0.660,322.100,12.120,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.7.0.0,14,8,6,7,49,0,0,114,1,-1.250,1.790,322.480,12.050,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.7.0.0,14,8,6,7,59,0,0,115,1,-1.310,1.990,328.070,12.010,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.8.0.0,14,8,6,8,9,0,0,116,1,-0.540,1.050,326.350,11.950,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.8.0.0,14,8,6,8,19,0,0,117,1,-1.010,1.550,330.270,11.950,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.8.0.0,14,8,6,8,29,0,0,118,1,-0.440,0.850,320.720,11.940,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.8.0.0,14,8,6,8,39,0,0,119,1,-0.270,0.660,322.890,12.040,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.8.0.0,14,8,6,8,49,0,0,120,1,-0.020,0.590,227.610,12.180,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.8.0.0,14,8,6,8,59,0,0,121,1,0.010,0.810,175.590,12.140,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.9.0.0,14,8,6,9,9,0,0,122,1,-0.410,0.750,289.450,12.100,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.9.0.0,14,8,6,9,19,0,0,123,1,-0.410,0.570,230.540,12.050,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.9.0.0,14,8,6,9,29,0,0,124,1,-0.180,0.740,240.340,12.020,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.9.0.0,14,8,6,9,39,0,0,125,1,-0.140,0.730,277.300,11.990,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.9.0.0,14,8,6,9,49,0,0,126,1,-0.120,0.570,258.010,12.010,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.9.0.0,14,8,6,9,59,0,0,127,1,-0.180,0.700,292.450,11.910,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.10.0.0,14,8,6,10,9,0,0,128,1,-0.100,0.480,270.030,11.950,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.10.0.0,14,8,6,10,19,0,0,129,1,0.080,0.720,294.680,11.830,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.10.0.0,14,8,6,10,29,0,0,130,1,-0.140,0.600,294.780,11.750,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.10.0.0,14,8,6,10,39,0,0,131,1,-0.160,0.550,277.380,11.710,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.10.0.0,14,8,6,10,49,0,0,132,1,-0.140,0.570,243.450,11.730,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.10.0.0,14,8,6,10,59,0,0,133,1,-0.190,0.740,166.130,11.690,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.11.0.0,14,8,6,11,9,0,0,134,1,-0.200,0.700,185.550,11.640,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.11.0.0,14,8,6,11,19,0,0,135,1,-0.370,0.940,183.510,11.550,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.11.0.0,14,8,6,11,29,0,0,136,1,-0.520,1.100,180.940,11.500,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.11.0.0,14,8,6,11,39,0,0,137,1,-0.700,1.260,175.870,11.460,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.11.0.0,14,8,6,11,49,0,0,138,1,-0.610,1.210,176.770,11.430,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.11.0.0,14,8,6,11,59,0,0,139,1,-0.690,1.090,168.310,11.410,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.12.0.0,14,8,6,12,9,0,0,140,1,-0.620,1.130,162.800,11.390,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.12.0.0,14,8,6,12,19,0,0,141,1,-0.450,1.040,161.830,11.380,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.12.0.0,14,8,6,12,29,0,0,142,1,-0.330,0.910,168.440,11.370,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.12.0.0,14,8,6,12,39,0,0,143,1,-0.400,0.780,170.300,11.360,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.12.0.0,14,8,6,12,49,0,0,144,1,-0.300,0.860,169.560,11.350,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.12.0.0,14,8,6,12,59,0,0,145,1,-0.220,0.770,167.020,11.360,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.13.0.0,14,8,6,13,9,0,0,146,1,-0.230,0.730,164.280,11.370,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.13.0.0,14,8,6,13,19,0,0,147,1,-0.220,0.760,155.570,11.380,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.13.0.0,14,8,6,13,29,0,0,148,1,-0.120,0.820,164.740,11.380,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.13.0.0,14,8,6,13,39,0,0,149,1,-0.160,0.830,169.050,11.390,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.13.0.0,14,8,6,13,49,0,0,150,1,-0.410,0.990,168.910,11.420,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.13.0.0,14,8,6,13,59,0,0,151,1,-0.550,0.940,168.170,11.460,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.14.0.0,14,8,6,14,9,0,0,152,1,-0.540,1.050,164.300,11.500,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.14.0.0,14,8,6,14,19,0,0,153,1,-0.390,0.930,168.190,11.510,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.14.0.0,14,8,6,14,29,0,0,154,1,-0.340,1.010,168.130,11.530,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.14.0.0,14,8,6,14,39,0,0,155,1,-0.460,0.800,161.840,11.550,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.14.0.0,14,8,6,14,49,0,0,156,1,-0.110,0.730,161.020,11.560,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.14.0.0,14,8,6,14,59,0,0,157,1,-0.150,0.640,179.600,11.540,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.15.0.0,14,8,6,15,9,0,0,158,1,-0.210,0.490,171.960,11.540,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.15.0.0,14,8,6,15,19,0,0,159,1,-0.080,0.560,164.310,11.540,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.15.0.0,14,8,6,15,29,0,0,160,1,-0.030,0.620,164.660,11.540,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.15.0.0,14,8,6,15,39,0,0,161,1,0.040,0.650,165.900,11.530,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.15.0.0,14,8,6,15,49,0,0,162,1,0.050,0.640,165.870,11.540,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.15.0.0,14,8,6,15,59,0,0,163,1,0.000,0.590,165.710,11.540,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.16.0.0,14,8,6,16,9,0,0,164,1,0.040,0.610,165.940,11.540,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.16.0.0,14,8,6,16,19,0,0,165,1,0.080,0.650,189.050,11.560,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.16.0.0,14,8,6,16,29,0,0,166,1,0.000,0.650,278.550,11.620,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.16.0.0,14,8,6,16,39,0,0,167,1,0.000,0.610,324.810,11.760,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.16.0.0,14,8,6,16,49,0,0,168,1,-0.110,0.630,3.670,11.820,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.16.0.0,14,8,6,16,59,0,0,169,1,-0.240,0.440,95.950,11.920,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.17.0.0,14,8,6,17,9,0,0,170,1,-0.170,0.650,42.930,11.930,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.17.0.0,14,8,6,17,19,0,0,171,1,-0.020,0.690,48.460,11.930,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.17.0.0,14,8,6,17,29,0,0,172,1,-0.300,0.550,20.210,11.940,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.17.0.0,14,8,6,17,39,0,0,173,1,-0.240,0.560,12.960,11.970,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.17.0.0,14,8,6,17,49,0,0,174,1,-0.380,0.730,7.950,12.050,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.17.0.0,14,8,6,17,59,0,0,175,1,-0.250,0.840,11.510,12.130,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.6.18.0.0,14,8,6,18,9,0,0,176,1,-0.190,0.800,16.410,12.200,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
